影院名称,影院专资,所属城市
舟山时代国际影城（普陀水街店）,33102701,舟山
中影南方影城醴陵店,43023801,株洲
蓝海国际影城（沙集店）,32076451,徐州
索县数字电影院,54240011,那曲
太平洋影城（靖远店）,62021601,白银
运影·绛县电影院,14085271,运城
嘉鱼二乔电影城,42083801,咸宁
杭州中影国际影城（钱塘永旺梦乐城CINTY LED店）,33010071,杭州
纽宾凯环球影城（芳草路店）,42019481,武汉
嘉凯影城（吴忠中国巨幕店）,64030161,吴忠
里耶楚湘影城,43132401,湘西
中影星宇影城花垣店,43133101,湘西土家族苗族自治州
伊林国际影院,15251391,锡林郭勒
恺宸国际影院,15250981,锡林郭勒
忻州乐影汇影城,14105121,忻州
国会数字影院,14102761,忻州
万德福影院,32076291,徐州
睢宁古银国际影城（古邳店）,32076391,徐州
科莱温汽车影院,22033501,延边
延边工人文化宫,22033602,延边朝鲜族自治州
海兴蓝海影城,32086561,盐城
大丰白驹蓝海影城,32086431,盐城
SFC上影国际影城,32067061,扬州
环球影城（广洋湖店）,32067041,扬州
环球影城（夏集店）,32067161,扬州
金逸珠江国际影城当阳店,42053701,宜昌
当代电影院（阳原县店）,13033901,张家口
菲比电影院,13034101,张家口
耀莱成龙影城（建业店）,41013401,郑州
耀莱成龙影城（锦艺店）,41013601,郑州
中牟金马国际影城（原中影数字影城）,41011411,郑州
大地影院（淄博易达广场店）,37047131,淄博
务川县茗仁国际影城,52031801,遵义
魔影国际影城,44138801,佛山
三克火锅影院（衢州青悦里店）,33113801,衢州
中影星海巨幕影城（中山棕榈彩虹店）,44112601,中山
横店纷腾电影城（银川新百中心店）,64012371,银川
中影星城影院（燕化星城店）,11112811,北京
杭州横店电影城（拱墅宝龙店）,33010081,杭州
幸福蓝海国际影城（衢州爱琴海LUXE店）,33113901,衢州
尊鼎max影城（宝龙广场店）,33051061,绍兴
上影国际影城 ZMAX(马尾中环广场店),35010401,福州
合美影城（麻涌嘉荣荟店）,44102141,东莞
中影美高影城（厚街万科生活广场店）,44102151,东莞
云山天艺影城（中央广场店）,33091431,金华
兰溪横店电影城（宝龙店）,33091441,金华
江南时代影城·替你办广场店,33060021,台州
星轶影城（云浮云城吾悦广场店）,44192201,云浮
上影国际影城(乾景店),45030681,桂林
大连上影国际影城百年港湾店,21021004,大连
寿光市中影南方影城,37077431,潍坊
寰影影城（成都光环IMAX店）,51019531,成都
万达影城（十里万达广场学院店）,36048361,九江
星奕影城（满纷天地店）,44010291,深圳
重庆沃美影城龙湖云领天街店(WMX巨幕),50070381,重庆
星光嘉映影城（杜比全景声巨幕南京雨山天街店）,32019981,南京
时代国际影城（未来城店）,33051071,绍兴
中影星美VIP影城（华天店）,32039111,无锡
幸福蓝海国际影城（桐乡万象汇店）,33039021,嘉兴
陆丰尚城影城,44201801,汕尾
金逸恒悦影城,41054701,安阳
商城通影城,41154701,信阳
摩登时代影城躺椅床厅(中环大厦店),23020001,齐齐哈尔
幸福蓝海影城（丹徒店）,32055931,镇江
天天新影城（曙光店）,32091801,淮安
华晟国际影城（巨华开心果店）,15013251,呼和浩特
文投国际影城（喜洋洋旗舰店）,61095201,榆林
中影铫影影城,13084201,衡水
万宁中视国际影城【巨幕】（欢乐城店）,46080601,万宁
幸福蓝海影城（邹区泰富店）,32047511,常州
博川佳合影城,51019511,成都
至潮影城(房山印象城店),11112821,北京
瓶窑星鑫国际影城（原嘉凯城店）,33011011,杭州
UME影城（良渚金地店),33010091,杭州
无锡藕乐汇影城,32039871,无锡
临夏县新视界双城影城,62091501,临夏
安福县天幕国际影城(太阳广场店),36088361,吉安
中影星美VIP影城,41024101,开封
泰安保利影城（泰汶吾悦广场店）,37097261,泰安
横店电影城 （苏州高新红唐店）,32027121,苏州
SFC上影国际影城金科美邻广场店,50020181,重庆
未知能量影城（成华店）,51019541,成都
头等舱影城恒荣星光里店（电动沙发躺椅）,35015011,福州
幸福蓝海国际影城（星河coco city店）,32039881,无锡
安阳奥斯卡影城（碧乐汇店）,41054801,安阳
凤凰谷影艺宫,32047501,常州
中影梅平影城（开发区大润发店）,32094851,淮安
上影国际影城（银座杜比全景声店）,37077441,潍坊
阳信奥卡电影城（全景声巨幕店）,37167181,滨州
张家界悦影城（福天广场店）,43141701,张家界
马关叮嘟影城,53262201,文山壮族苗族自治州
万象影城（贵阳万象城杜比巨幕店）,52019101,贵阳
影都国际影城,44000201,广州
极光影院,42018221,武汉
阳羽格影城(余杭科技城宝龙店ATMOS巨幕）,33011021,杭州
海岸影城（万丰CINITY LED店）,44010221,深圳
合美影城（嘉域荟店）,44012191,深圳
脉铂影城金铂中心店,44132611,佛山
中影东方模范电影城（西源集店）,51019551,成都
天慕国际影城东湖华利城店,62017701,兰州
万象影院（恒大翡翠华庭DMAX店）,52035401,遵义
鑫乐汇影院,13066601,廊坊
洛阳盛唐数字影城（盛唐至尊店）,41037301,洛阳
茂业影城,41136901,南阳
常州东影时代影城（常州中吴广场店）,32047521,常州
饶阳群艺影院,13080701,衡水
华夏国际影城（顾村正大乐城店）,31194401,上海
杭州横店IMAX电影城 （西投银泰店）,33011041,杭州
星海珄珖LED影城（东城世博店）,44100310,东莞
激云国际影城（乌丹店）,15052331,赤峰
中影南方影城（燕郊4DX店）,13065701,廊坊
云鲸影城（福泉中心城店）,52272301,黔南布依族苗族自治州
中广学伴影城（绍职院店）,33057801,绍兴
SFC上影国际影城（西山爱琴海店）,53010241,昆明
格拉斯影城（盐田店）,44010611,深圳
SFC上影国际影城（华地财富广场店）,51019561,成都
中影紫荆明日影城（新川明日巴适店）,51019581,成都
未知能量影城（国际广场全沙发店）,51019591,成都
EVO艺威影院（乐家广场店）,51019571,成都
中影国际影城（免费停车3小时）,21011781,沈阳
栢悦汇影城（长安大润发店）,44103401,东莞
幸福蓝海影城（东誉城店）,34053601,马鞍山
明光时代影城（大润发店）,34069201,滁州
中影星光国际影城,34014011,合肥
蠡县金棕榈国际影城（金街生活广场四楼）,13021281,保定
随州映画影城（大润发店）,42152101,随州
银兴综艺影城,42055101,宜昌
景德镇中影欣艺OMIS影城新都店（免费停车）,36028351,景德镇
华夏国际影城,15063261,鄂尔多斯
中影紫荆国际影城(金瓯店),51040001,攀枝花
楚雄横店电影城 （楚悦广场店）,53234001,楚雄彝族自治州
阜城县中影激光巨幕影城,13084401,衡水
星光·奥斯卡影城（新安店）,41035401,洛阳
新视界数字影院,64041202,固原
星空影城（沙土店）,52242701,毕节
橙子巨幕影城(临桂恒大城店),45030691,桂林
中影嘉华国际影城（翁梅双巨幕店）,33018211,杭州
宏洲国际全激光巨幕影城,52242801,毕节
奥斯卡国际影城（山阴店）,14065431,朔州
上影国际影城滨江道店,12013821,天津
万达影城(宁夏吴忠万达文旅小镇店）,64031421,吴忠
北京怀柔博纳国际影城,11162831,北京
嵩明新华国际影城,53014501,昆明
至潮影城（龙华印象汇店）,44010231,深圳
时代华纳影城（彩虹谷店）,61012011,西安
中影数字影城（青岛悦荟店）,37027701,青岛
中影南方影城（丹灶店）,44132811,佛山
银兴国际影城（新街口店）（原观者影城）,32010111,南京
南京百丽宫影城(CINITY LED国金中心店),32019991,南京
亚新国际影城竹山店,42094401,十堰
老地方影城（浦江之心店）,33091461,金华
幸福蓝海国际影城（奉化金茂汇店）,33048931,宁波
英嘉电影空间（海豚广场CINITY店）,52019001,贵阳
SFC上影国际影城（金阳旺角汇店）,52019201,贵阳
许昌MAX国际影城（金汇广场店）,41103101,许昌
洛阳映画影城,41037401,洛阳
华夏天悦MAX激光巨幕影城（宝龙店）,32067261,扬州
东营星耀影城,37057501,东营
永嘉博锐星空影城(新鸿广场店）,33072161,温州
潜江明星激光影城,42123601,潜江
大地影城（盂县店）,14035451,阳泉
梁河万象国际影城,53311701,德宏傣族景颇族自治州
金逸院线 星空巨幕影城（番禺华丰汇店）,44211901,广州
探跃影城（武汉韵湖星光店）,42018241,武汉
M3电影城堡（星光时代广场HeyLED/CINITY店）,50080261,重庆
联娱影城（千灯湖丽致汇店）,44132711,佛山
万瑞电影城（沈北店）,21011831,沈阳
中影缤纷国际影城,44183801,清远
吕四幸福中心路蓝海影城（百源店）,32109771,南通
白鹿影城(大溪店）,33060031,台州
中影南方国际影城（河源商汇店）,44093301,河源
宝成国际影城,44093401,河源
随县红鲤鱼影城,42152201,随州
中影句容影城,32055941,镇江
济南中和幸福里影城,37011701,济南
新时代影城,53052001,保山
饶平县UU电影城,44040901,潮州
黄河国际影城,15021631,包头
东港中影嘉谊国际影城（千盛百货店）,21060331,丹东
上影国际影城(翔立方店),31181901,上海
大地影院（百里杜鹃店）,52242901,毕节
塔城地区塔尔巴哈台影剧院,65420101,塔城地区
湘乡嘉亨茂大地影城,43033511,湘潭
保利万和影城（深圳之眼店）,44010241,深圳
重庆映画影院（金港店）,50120671,重庆
中影俪都影城（龙都汇广场店）,41012311,郑州
奥斯卡影城（月湖广场店）,41012291,郑州
郑州中影VIP国际影城（福都金达店）,41012281,郑州
传奇影城（遂溪全丰中央广场店）,44154041,湛江
星耀时代影院（三河文化中心广场店）,13062201,廊坊
开封巨幕影城（大宏城市广场店）,41024201,开封
摩尔城巨幕影院,42041701,荆门
信达影城,42083901,咸宁
武潭中影靓影国际影城,43073701,益阳
映·12街影城,22111081,长春
金逸MAX影城（常州宝龙店）,32047531,常州
万合影城（瑞金万合广场店）,36079931,赣州
枣阳万象国际影城,42104801,襄阳
嘉纳影城（免费停车2小时）东特店,21021005,大连
大地XL影院（兰傒谷商务广场）,64012381,银川
星华汇横店电影城（银川星华汇店）,64012391,银川
淮北上影国际影城,34121701,淮北
千幕影城（乌斯太镇）,15290021,阿拉善
上影UVC影城（三林印象汇店）,31138401,上海
中影南方4D激光影城（佐阾红树林店）,44010511,深圳
图木舒克市华都影视城,65900311,图木舒克市
周口奥斯卡影城,41160301,周口
巴塘弦韵影院,51200151,甘孜藏族自治州
大地影院（上饶亿升店）,36110201,上饶
完美世界影城（五道口购物中心店）,11082841,北京
中影南方盛妆影城,44012611,深圳
中影南方影城（金港店）,44010251,深圳
MGF梦工坊影城（百脑汇店）,35023901,厦门
悦影绘影城（福州正荣财富店）,35014771,福州
闽清中影激光巨幕影城（全沙发厅）,35015026,福州
烟台百熠巨幕全躺椅影城（莱山宝龙店）,37067541,烟台
荷里活影城-可躺式床厅（博罗城市代号店）,44088501,惠州
光明印象影院店,62142001,酒泉
上影国际影城（兖州百货大楼店）,37087591,济宁
柳林清河影城,14115441,吕梁
中影智上影城,44003521,广州
华夏影城（工商大学店）,50080271,重庆
源点大观影城（曲江银泰店）,61012021,西安
金棕榈国际影城金蔓街店,13011611,石家庄
万达影城（杏林万达广场4K杜比全景声店）,35024871,厦门
淮阳天润城文化艺术影城（全躺沙发厅店）,41166201,周口
幸福蓝海国际影城(昆山奥莱钜潮荟店),32026911,苏州
东西巷DX影城(地下购物中心店),45030701,桂林
中影·交昱·纵百汇国际影城(嘉和城店),45011151,南宁
中影环球影城（开发区店）,52042501,安顺
华丽影城,36019951,南昌
保利万和丽影荟国际影城（香格里拉店）,63010361,西宁
万达影城（丽水中广未来城店）,33084021,丽水
罗河岚图影院,36068361,鹰潭
万达影城（汉街万达广场IMAX激光店）,42018231,武汉
星典影城雁栖湖会展店,11162851,北京
寰星影城北国益安店（床厅、真皮沙发座椅）,13011621,石家庄
上影国际影城（紫金城店）,33091451,金华
芜湖幸福蓝海青春影城,34026401,芜湖
广东珠海横店电影城斗门花园城店（斗门花园城店）,44026031,珠海
环球影城（新建欧尚店）,36019941,南昌
横店电影城（方圆荟店）,34153001,亳州
重庆长寿区横店电影城（金科店）,50150051,重庆
中国原子城红色影院,63040041,海北藏族自治州
江永潇湘影城,43114301,永州
完美世界影城（学府凯德LED4K旗舰店）,23015001,哈尔滨
欢腾影城（金峰店）,44002611,广州
昆明海埂汽车电影院,53012701,昆明
福缇影城（福缇邻里中心店）,53010251,昆明
EVO艺威影院（永川爱情广场店）,50180171,重庆
南溪影城,50350081,重庆
南村镇世纪电影城,37037591,青岛
金熊国际影城藁城Dolby巨幕店,13011631,石家庄
金逸影院·杜比激光（天佑城店）,44132911,佛山
文化宫影剧院（常熟市工人文化宫）,32027131,苏州
东莞市中影南方国际影城厚街大润发店,44102161,东莞
中影东方影城（磨头店）,32109781,南通
崇泰巨幕影城（新塍店）,33039031,嘉兴
欢乐星会影城FULL COLOR（胜利广场店）,34017011,合肥
中影数字影城（4K ATMOS 巨幕唯品会店）,34018011,合肥
横店电影城（杉杉奥特莱斯店）,62017801,兰州
星晟影城,44174101,肇庆
富逸影城CINITY,44119901,中山
金棕榈影城（中茂广场店）,13066701,廊坊
美承影院IMAX（中良凤凰城店）,13044301,承德
